[8],['tanh'],09,458,Adam,RootMeanSquaredError,0.0274396650493145,0.023019326850771904,2.535489699919708
"[12, 11, 15, 9]","['swish', 'swish', 'tanh', 'swish']",48387918,127,Adam,RootMeanSquaredError,0.03748200088739395,0.05812576785683632,1.1202522000530735
