[9],['elu'],10,612,Adam,MaxAbsoluteDeviation,0.2893710136413574,0.22812725603580475,1.9639485999941826
[9],['elu'],10,612,Adam,MaxAbsoluteDeviation,0.28257012367248535,0.31777167320251465,2.2559263999573886
[8],['elu'],00,612,Adam,MaxAbsoluteDeviation,0.21297354996204376,0.23890447616577148,1.984475600067526
[8],['tanh'],09,612,Adam,MaxAbsoluteDeviation,0.1992942988872528,0.1818861961364746,1.997999000013806
[8],['sigmoid'],06,612,Adam,MaxAbsoluteDeviation,0.5329159498214722,0.5157201290130615,2.0053760000737384
"[8, 18]","['sigmoid', 'swish']",06a8,612,Adam,MaxAbsoluteDeviation,0.2591131925582886,0.317399263381958,2.169665399938822
[23],['sigmoid'],f6,612,Adam,MaxAbsoluteDeviation,0.6252935528755188,0.5998227596282959,2.006239900016226
"[23, 20]","['sigmoid', 'elu']",f6c0,700,Adam,MaxAbsoluteDeviation,0.2541236877441406,0.1399836540222168,2.4293059000046924
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.38572025299072266,0.36502742767333984,2.273730000015348
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.44794559478759766,0.40244317054748535,2.259138400084339
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.47973909974098206,0.4507274627685547,2.2776804000604898
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.3976767063140869,0.3237992525100708,2.2631572999525815
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.31735914945602417,0.37697887420654297,2.255469600087963
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.5202944278717041,0.5326182842254639,2.2594410000601783
[23],['sigmoid'],f6,700,Adam,MaxAbsoluteDeviation,0.41673892736434937,0.4323081970214844,2.267421100055799
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.5391209721565247,0.5408220291137695,2.2744520000414923
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.55690598487854,0.5479526519775391,2.247554500005208
[8],['sigmoid'],06,100,Adam,MaxAbsoluteDeviation,1.283014178276062,1.265165090560913,0.8024664000840858
[8],['sigmoid'],06,100,Adam,MaxAbsoluteDeviation,1.2188007831573486,1.193190097808838,0.5366897000931203
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.4815596640110016,0.5061404705047607,2.259118799935095
[8],['sigmoid'],06,223,Adam,MaxAbsoluteDeviation,0.9047914743423462,0.8956775665283203,0.878744599991478
[23],['swish'],f8,700,Adam,MaxAbsoluteDeviation,0.11061076074838638,0.10718202590942383,2.276751499972306
"[23, 23]","['swish', 'sigmoid']",f8f6,700,Adam,MaxAbsoluteDeviation,0.08635272830724716,0.1449751853942871,2.437220499967225
