[10],['elu'],20,304,Adam,MaxAbsoluteDeviation,0.49761608242988586,0.4768122434616089,1.6559968000510707
[8],['elu'],00,304,Adam,MaxAbsoluteDeviation,0.492091566324234,0.4601925015449524,1.6421348000876606
[8],['elu'],00,700,Adam,MaxAbsoluteDeviation,0.24274787306785583,0.2318967878818512,3.606693899957463
[8],['elu'],00,700,Adam,MaxAbsoluteDeviation,0.23602913320064545,0.21341076493263245,3.6402349999407306
[8],['elu'],00,155,Adam,MaxAbsoluteDeviation,0.47529420256614685,0.4413680136203766,0.9826989000430331
[8],['elu'],00,100,Adam,MaxAbsoluteDeviation,0.47654882073402405,0.4701833128929138,0.7492447000695392
[8],['elu'],00,700,Adam,MaxAbsoluteDeviation,0.13336524367332458,0.14028578996658325,3.6248113999608904
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.45102202892303467,0.45647525787353516,3.6331505000125617
[8],['elu'],00,700,Adam,MaxAbsoluteDeviation,0.17792953550815582,0.18718524277210236,3.5854925999883562
"[8, 10]","['elu', 'elu']",0020,119,Adam,MaxAbsoluteDeviation,0.4410024583339691,0.43632176518440247,0.9797397999791428
"[8, 10]","['elu', 'elu']",0020,700,Adam,MaxAbsoluteDeviation,0.079125314950943,0.09422546625137329,4.186524700024165
"[15, 15]","['tanh', 'elu']",7970,102,Adam,MaxAbsoluteDeviation,0.3137705326080322,0.2983958423137665,0.8767310000257567
"[15, 15]","['tanh', 'elu']",7970,700,Adam,MaxAbsoluteDeviation,0.0898526981472969,0.14505241811275482,3.926733299973421
