[14],['sigmoid'],66,284,Adam,MaxAbsoluteDeviation,2.0379421710968018,1.6857473850250244,1.324465399957262
[14],['sigmoid'],66,284,Adam,MaxAbsoluteDeviation,1.9925992488861084,1.746588945388794,1.3521486999234185
[23],['sigmoid'],f6,284,Adam,MaxAbsoluteDeviation,1.9925992488861084,2.1601803302764893,1.329820099985227
[8],['sigmoid'],06,284,Adam,MaxAbsoluteDeviation,2.2820842266082764,1.936912178993225,1.3269237999338657
[8],['sigmoid'],06,284,Adam,MaxAbsoluteDeviation,2.233250617980957,1.920888066291809,1.3454790000105277
"[8, 15]","['sigmoid', 'swish']",0678,284,Adam,MaxAbsoluteDeviation,0.47808513045310974,0.46991685032844543,1.5722301000496373
"[8, 15]","['sigmoid', 'swish']",0678,700,Adam,MaxAbsoluteDeviation,0.30306920409202576,0.36334532499313354,3.51019289996475
"[8, 15]","['sigmoid', 'swish']",0678,700,Adam,MaxAbsoluteDeviation,0.4712342321872711,0.354779988527298,3.525308800046332
"[8, 15]","['sigmoid', 'swish']",0678,700,Adam,MaxAbsoluteDeviation,0.10776437073945999,0.11136151850223541,3.4946860999334604
"[8, 15]","['elu', 'swish']",0078,700,Adam,MaxAbsoluteDeviation,0.10002830624580383,0.11636001616716385,3.555311999982223
"[8, 15]","['elu', 'swish']",0078,700,Adam,MaxAbsoluteDeviation,0.3649964928627014,0.0908111035823822,3.554658200009726
"[8, 15]","['elu', 'swish']",0078,700,Adam,MaxAbsoluteDeviation,0.18565307557582855,0.16508075594902039,3.5713187999790534
[8],['elu'],00,700,Adam,MaxAbsoluteDeviation,0.6577736139297485,0.4219246804714203,3.045529800001532
[8],['elu'],00,700,Adam,MaxAbsoluteDeviation,0.25031524896621704,0.21538935601711273,3.0801156000234187
[8],['tanh'],09,700,Adam,MaxAbsoluteDeviation,0.3087826371192932,0.2708395719528198,3.0398364999564365
"[8, 12]","['tanh', 'elu']",0940,700,Adam,MaxAbsoluteDeviation,0.14027421176433563,0.11794401705265045,3.489199300063774
"[8, 12]","['tanh', 'elu']",0940,700,Adam,MaxAbsoluteDeviation,0.2730425000190735,0.19200904667377472,3.4323163999943063
"[8, 12]","['tanh', 'elu']",0940,700,Adam,MaxAbsoluteDeviation,0.08315352350473404,0.06778953224420547,3.405334199895151
