[10],['elu'],20,106,Adam,RootMeanSquaredError,0.13856306672096252,0.14727923274040222,1.1754514999920502
[10],['elu'],20,700,Adam,RootMeanSquaredError,0.0444352813065052,0.04612734168767929,6.199404299957678
