[16],['swish'],88,643,Adam,MaxAbsoluteDeviation,0.10760539770126343,0.07402000576257706,5.399254800053313
[16],['sigmoid'],86,643,Adam,MaxAbsoluteDeviation,0.15005771815776825,0.1097688302397728,5.260693199932575
[16],['sigmoid'],86,700,Adam,MaxAbsoluteDeviation,0.13365581631660461,0.07065092027187347,5.672023199964315
"[16, 14, 8]","['sigmoid', 'elu', 'elu']",866000,700,Adam,MaxAbsoluteDeviation,0.3654361069202423,0.17240506410598755,6.811967700021341
"[16, 14, 8]","['sigmoid', 'elu', 'elu']",866000,700,Adam,MaxAbsoluteDeviation,0.38886454701423645,0.07017206400632858,6.95090179995168
"[16, 14, 8]","['sigmoid', 'elu', 'elu']",866000,571,Adam,MaxAbsoluteDeviation,0.2586022615432739,0.41999009251594543,5.543428899953142
"[16, 14, 8]","['sigmoid', 'elu', 'elu']",866000,700,Adam,MaxAbsoluteDeviation,0.32719847559928894,0.18773771822452545,6.718274899991229
"[16, 14, 8]","['sigmoid', 'elu', 'elu']",866000,700,Adam,MaxAbsoluteDeviation,0.4452947974205017,0.3171161413192749,6.768074599909596
"[16, 14]","['sigmoid', 'elu']",8660,700,Adam,MaxAbsoluteDeviation,0.1890452802181244,0.15704496204853058,6.348232899908908
"[16, 14]","['sigmoid', 'tanh']",8669,700,Adam,MaxAbsoluteDeviation,0.13458949327468872,0.12912243604660034,6.257603999925777
[16],['elu'],80,700,Adam,MaxAbsoluteDeviation,0.12423940002918243,0.04831477999687195,5.753316699992865
[16],['elu'],80,700,Adam,MaxAbsoluteDeviation,0.08334972709417343,0.03361370041966438,5.669173099915497
