[12],['swish'],48,422,Adam,MaxAbsoluteDeviation,0.8771650791168213,0.8204177618026733,3.1558895999914967
[12],['swish'],48,422,Adam,MaxAbsoluteDeviation,0.8615803718566895,0.8150882720947266,3.255524999985937
[17],['swish'],98,422,Adam,MaxAbsoluteDeviation,0.8568332195281982,0.8039674162864685,3.2289212999748997
[8],['swish'],08,422,Adam,MaxAbsoluteDeviation,0.8726856708526611,0.826917290687561,3.171627899981104
[8],['swish'],08,700,Adam,MaxAbsoluteDeviation,0.8156290650367737,0.7752069234848022,5.176326500019059
[8],['swish'],08,700,Adam,MaxAbsoluteDeviation,0.6924552321434021,0.6277633905410767,5.050052100035828
[8],['swish'],08,700,Adam,MaxAbsoluteDeviation,0.8359176516532898,0.7810680866241455,5.067455600015819
[8],['swish'],08,700,Adam,MaxAbsoluteDeviation,0.7609787583351135,0.7217197418212891,5.188684699998703
[8],['swish'],08,700,Adam,MaxAbsoluteDeviation,0.8569803833961487,0.8162930011749268,5.255785799992736
[8],['swish'],08,700,Adam,MaxAbsoluteDeviation,0.8321854472160339,0.789069414138794,5.223709699988831
[8],['tanh'],09,700,Adam,MaxAbsoluteDeviation,0.25847119092941284,0.2100496143102646,5.156897199980449
[8],['tanh'],09,275,Adam,MaxAbsoluteDeviation,0.7949066162109375,0.7410618662834167,2.142242299974896
[8],['sigmoid'],06,275,Adam,MaxAbsoluteDeviation,0.967225968837738,0.9079766273498535,2.0834408000227995
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.8285244703292847,0.7736334204673767,5.1531962000299245
[23],['sigmoid'],f6,700,Adam,MaxAbsoluteDeviation,0.8135561943054199,0.7589776515960693,5.050156399956904
[23],['sigmoid'],f6,700,Adam,MaxAbsoluteDeviation,0.829375684261322,0.7664032578468323,5.14766790001886
"[23, 21]","['sigmoid', 'swish']",f6d8,700,Adam,MaxAbsoluteDeviation,0.08774667978286743,0.04565725475549698,5.709970899973996
