[22],['sigmoid'],e6,521,Adam,MaxAbsoluteDeviation,1.6417292356491089,1.4295200109481812,2.4936536999884993
[22],['sigmoid'],e6,700,Adam,MaxAbsoluteDeviation,0.6019139289855957,0.5352953672409058,3.283757600001991
[22],['sigmoid'],e6,333,Adam,MaxAbsoluteDeviation,2.1531028747558594,1.916005253791809,1.6612928000977263
[22],['sigmoid'],e6,100,Adam,MaxAbsoluteDeviation,4.222745895385742,3.744990348815918,0.7038258000975475
[22],['elu'],e0,333,Adam,MaxAbsoluteDeviation,2.638556718826294,2.411059617996216,1.688378500053659
[22],['sigmoid'],e6,700,Adam,MaxAbsoluteDeviation,0.7431687712669373,0.6013460159301758,3.2873579000588506
[22],['sigmoid'],e6,700,Adam,MaxAbsoluteDeviation,0.6525145173072815,0.4744030237197876,3.2977146999910474
[23],['sigmoid'],f6,700,Adam,MaxAbsoluteDeviation,0.6553759574890137,0.5080513954162598,3.269588999915868
"[23, 23]","['sigmoid', 'sigmoid']",f6f6,700,Adam,MaxAbsoluteDeviation,0.1954832822084427,0.10380768030881882,3.527504700003192
"[23, 23]","['sigmoid', 'sigmoid']",f6f6,700,Adam,MaxAbsoluteDeviation,0.17154236137866974,0.05999463424086571,3.515655900002457
"[23, 23]","['sigmoid', 'sigmoid']",f6f6,100,Adam,MaxAbsoluteDeviation,0.9305649995803833,0.8851922750473022,0.7975052000256255
"[23, 8]","['sigmoid', 'sigmoid']",f606,700,Adam,MaxAbsoluteDeviation,0.06895925849676132,0.09533676505088806,3.5782483000075445
