[16],['tanh'],89,227,Adam,MaxAbsoluteDeviation,0.900517463684082,0.945046603679657,1.086126200039871
"[16, 19]","['tanh', 'elu']",89b0,227,Adam,MaxAbsoluteDeviation,0.14615826308727264,0.08804323524236679,1.2137942999834195
"[23, 19]","['tanh', 'sigmoid']",f9b6,227,Adam,MaxAbsoluteDeviation,0.24695634841918945,0.24174143373966217,1.2279380999971181
"[23, 19]","['sigmoid', 'elu']",f6b0,700,Adam,MaxAbsoluteDeviation,0.8574279546737671,0.8800628781318665,3.1035459999693558
"[23, 19, 12]","['sigmoid', 'elu', 'sigmoid']",f6b046,700,Adam,MaxAbsoluteDeviation,0.11606835573911667,0.11547459661960602,3.316949800006114
"[23, 19, 12]","['sigmoid', 'elu', 'sigmoid']",f6b046,443,Adam,MaxAbsoluteDeviation,0.9963700175285339,1.0072612762451172,2.199488000012934
"[23, 19, 12]","['tanh', 'elu', 'sigmoid']",f9b046,700,Adam,MaxAbsoluteDeviation,0.16352620720863342,0.10089727491140366,3.3199343999731354
"[23, 19, 12]","['sigmoid', 'elu', 'elu']",f6b040,700,Adam,MaxAbsoluteDeviation,0.1801481395959854,0.15494193136692047,3.275273900013417
"[23, 19, 12]","['sigmoid', 'elu', 'elu']",f6b040,700,Adam,MaxAbsoluteDeviation,0.15166476368904114,0.1637667417526245,3.3036871000076644
"[23, 19, 12, 9]","['sigmoid', 'elu', 'elu', 'tanh']",f6b04019,700,Adam,MaxAbsoluteDeviation,1.0337518453598022,1.019799828529358,3.5078881999943405
"[23, 19, 12, 9]","['sigmoid', 'elu', 'elu', 'tanh']",f6b04019,700,Adam,MaxAbsoluteDeviation,1.0043296813964844,0.9885340332984924,3.3773677999852225
"[23, 19, 12]","['sigmoid', 'elu', 'elu']",f6b040,700,Adam,MaxAbsoluteDeviation,0.2667732834815979,0.20922276377677917,3.305811999947764
"[8, 19, 23]","['sigmoid', 'elu', 'elu']",06b0f0,700,Adam,MaxAbsoluteDeviation,0.11044953763484955,0.063483826816082,3.335012399998959
"[8, 19, 23, 9]","['sigmoid', 'elu', 'elu', 'elu']",06b0f010,700,Adam,MaxAbsoluteDeviation,0.15256066620349884,0.11763297766447067,3.401926300022751
"[8, 19, 23, 9]","['sigmoid', 'elu', 'elu', 'elu']",06b0f010,700,Adam,MaxAbsoluteDeviation,0.18347132205963135,0.08406662195920944,3.472082899999805
"[8, 19, 23, 23]","['sigmoid', 'elu', 'elu', 'elu']",06b0f0f0,700,Adam,MaxAbsoluteDeviation,0.21292948722839355,0.24099665880203247,3.567296000022907
"[8, 19, 23, 23]","['sigmoid', 'elu', 'elu', 'elu']",06b0f0f0,248,Adam,MaxAbsoluteDeviation,0.2676391005516052,0.17719854414463043,1.462835400016047
"[8, 19, 23, 23]","['sigmoid', 'elu', 'tanh', 'elu']",06b0f9f0,248,Adam,MaxAbsoluteDeviation,0.20369282364845276,0.2252868115901947,1.8214413999812678
"[8, 19, 23, 23]","['sigmoid', 'elu', 'tanh', 'elu']",06b0f9f0,248,Adam,MaxAbsoluteDeviation,0.48039180040359497,0.3796878159046173,1.488513799966313
"[8, 19, 23, 23]","['sigmoid', 'elu', 'tanh', 'elu']",06b0f9f0,700,Adam,MaxAbsoluteDeviation,0.19595645368099213,0.1641828566789627,3.520103300048504
"[8, 19, 23]","['sigmoid', 'elu', 'tanh']",06b0f9,700,Adam,MaxAbsoluteDeviation,0.23766553401947021,0.20419514179229736,3.400984600011725
"[8, 19, 23]","['sigmoid', 'elu', 'tanh']",06b0f9,207,Adam,MaxAbsoluteDeviation,1.0783830881118774,1.1300241947174072,1.2036749999970198
"[8, 19]","['sigmoid', 'elu']",06b0,207,Adam,MaxAbsoluteDeviation,1.0305448770523071,0.9670241475105286,1.1280828999588266
"[8, 8]","['sigmoid', 'elu']",0600,700,Adam,MaxAbsoluteDeviation,0.8414093255996704,0.8021800518035889,3.1133676000172272
