"[8, 8]","['swish', 'sigmoid']",0806,310,Adam,RootMeanSquaredError,0.023918718099594116,0.020794635638594627,1.9453763000201434
"[8, 23, 8]","['sigmoid', 'elu', 'swish']",06f008,207,Adam,RootMeanSquaredError,0.08272901177406311,0.10177450627088547,1.3861472000135109
