"[13, 14]","['sigmoid', 'swish']",5668,412,Adam,MaxAbsoluteDeviation,0.16630859673023224,0.13701844215393066,2.416390899918042
"[13, 14]","['sigmoid', 'swish']",5668,300,Adam,MaxAbsoluteDeviation,0.11424028128385544,0.10784140229225159,1.5117796999402344
"[8, 14]","['sigmoid', 'swish']",0668,300,Adam,MaxAbsoluteDeviation,0.18116098642349243,0.1693650335073471,1.5119649999542162
"[8, 14]","['sigmoid', 'swish']",0668,125,Adam,MaxAbsoluteDeviation,0.4994087815284729,0.46150389313697815,0.8269361000275239
[8],['sigmoid'],06,125,Adam,MaxAbsoluteDeviation,0.49228084087371826,0.462762713432312,0.7245659000473097
"[8, 15]","['sigmoid', 'tanh']",0679,125,Adam,MaxAbsoluteDeviation,0.12436544895172119,0.1255696415901184,0.8168640000512823
"[8, 15]","['sigmoid', 'tanh']",0679,100,Adam,MaxAbsoluteDeviation,0.32527148723602295,0.3004853427410126,0.7085984000004828
"[8, 15]","['sigmoid', 'tanh']",0679,100,Adam,MaxAbsoluteDeviation,0.16053622961044312,0.14398378133773804,0.7048027999699116
"[8, 15, 20]","['sigmoid', 'tanh', 'elu']",0679c0,100,Adam,MaxAbsoluteDeviation,0.16053622961044312,0.3461410105228424,0.7809201000491157
"[8, 8]","['sigmoid', 'tanh']",0609,100,Adam,MaxAbsoluteDeviation,0.5277612209320068,0.4789382815361023,0.7042401999933645
[8],['sigmoid'],06,100,Adam,MaxAbsoluteDeviation,0.47474202513694763,0.4730783998966217,0.6268555000424385
"[8, 12]","['sigmoid', 'sigmoid']",0646,100,Adam,MaxAbsoluteDeviation,0.4884685277938843,0.4666232168674469,0.7030305999796838
[8],['sigmoid'],06,100,Adam,MaxAbsoluteDeviation,0.46571844816207886,0.4541018605232239,0.6155249000294134
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.2223316729068756,0.21616558730602264,2.9263597999233752
[8],['sigmoid'],06,700,Adam,MaxAbsoluteDeviation,0.08139411360025406,0.06291356682777405,2.8772376999258995
