"[15, 9]","['swish', 'elu']",7810,221,Adam,MaxAbsoluteDeviation,0.7746912240982056,0.7656697630882263,1.3182268000091426
[15],['swish'],78,221,Adam,MaxAbsoluteDeviation,0.9262024760246277,0.897125244140625,1.077116800006479
[15],['swish'],78,221,Adam,MaxAbsoluteDeviation,0.8964404463768005,0.8715884685516357,1.0921077000093646
[15],['swish'],78,221,Adam,MaxAbsoluteDeviation,0.9130921363830566,0.9463876485824585,1.0942220999859273
[8],['swish'],08,221,Adam,MaxAbsoluteDeviation,0.9602189064025879,0.985417902469635,1.0595390999806114
[8],['swish'],08,700,Adam,MaxAbsoluteDeviation,0.8496789336204529,0.8557026386260986,2.894659799989313
[8],['swish'],08,700,Adam,MaxAbsoluteDeviation,0.8643352389335632,0.8556652665138245,2.94209409999894
[8],['elu'],00,700,Adam,MaxAbsoluteDeviation,0.9244751930236816,0.9049442410469055,2.869067499996163
[8],['elu'],00,572,Adam,MaxAbsoluteDeviation,0.9287678003311157,0.8829870820045471,2.405539500003215
[8],['elu'],00,700,Adam,MaxAbsoluteDeviation,0.8889842629432678,0.856640636920929,2.928936100041028
"[8, 16]","['elu', 'swish']",0088,700,Adam,MaxAbsoluteDeviation,0.0480429083108902,0.0475473590195179,3.165271300007589
