[8],['tanh'],09,261,Adam,RootMeanSquaredError,0.2282445728778839,0.21407276391983032,0.9681782000698149
[8],['tanh'],09,700,Adam,RootMeanSquaredError,0.06324509531259537,0.06742619723081589,2.2497823999729007
