[8],['elu'],00,589,Adam,MaxAbsoluteDeviation,3.0538361072540283,3.101785659790039,1.7871245000278577
"[8, 8, 23, 9, 17, 23]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'swish']",0009f91099f8,649,Adam,MaxAbsoluteDeviation,0.4471813142299652,0.43793487548828125,2.578696500044316
"[8, 8, 23, 9, 17, 23, 18]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'swish', 'swish']",0009f91099f8a8,649,Adam,MaxAbsoluteDeviation,0.5142468214035034,0.9663410186767578,2.6694167000241578
"[8, 8, 23, 9, 17, 23, 18]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'swish', 'swish']",0009f91099f8a8,700,Adam,MaxAbsoluteDeviation,0.6142114400863647,1.0776996612548828,2.8530240000691265
"[8, 23, 23, 9, 17, 23, 18]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'swish', 'swish']",00f9f91099f8a8,700,Adam,MaxAbsoluteDeviation,0.26386556029319763,0.38235700130462646,2.871066000079736
"[8, 23, 23, 9, 17, 23, 18]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'swish', 'swish']",00f9f91099f8a8,207,Adam,MaxAbsoluteDeviation,0.368753045797348,0.26642274856567383,1.2768244999460876
"[23, 23, 23, 9, 17, 23, 18]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'elu', 'swish']",f0f9f91099f0a8,207,Adam,MaxAbsoluteDeviation,0.9129571318626404,0.7935225963592529,1.2525120999198407
"[23, 23, 23, 9, 23, 23, 18]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'elu', 'swish']",f0f9f910f9f0a8,207,Adam,MaxAbsoluteDeviation,0.8862645626068115,0.5437053442001343,1.249254300026223
"[23, 23, 23, 9, 23, 23, 18, 21]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish']",f0f9f910f9f0a8d8,207,Adam,MaxAbsoluteDeviation,0.6363934874534607,0.504857063293457,1.3462477999273688
"[23, 23, 23, 9, 23, 23, 18, 21]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'tanh']",f0f9f910f9f0a8d9,207,Adam,MaxAbsoluteDeviation,0.6363934874534607,6.990786552429199,1.3246432000305504
"[23, 23, 23, 9, 23, 23, 18]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'elu', 'swish']",f0f9f910f9f0a8,207,Adam,MaxAbsoluteDeviation,0.6363934874534607,0.6874923706054688,1.2494215000187978
"[23, 23, 23, 9, 23, 23, 18, 21, 10]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu']",f0f9f910f9f0a8d820,207,Adam,MaxAbsoluteDeviation,0.6721801161766052,1.81146240234375,1.4168690000660717
"[23, 23, 23, 9, 23, 23, 18, 21, 10]","['elu', 'tanh', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu']",f0f9f910f9f0a8d820,128,Adam,MaxAbsoluteDeviation,0.6721801161766052,2.0483570098876953,1.1736875999486074
"[23, 23, 23, 9, 23, 23, 18, 21, 10]","['elu', 'tanh', 'tanh', 'sigmoid', 'tanh', 'elu', 'swish', 'swish', 'elu']",f0f9f916f9f0a8d820,207,Adam,MaxAbsoluteDeviation,0.6721801161766052,0.5171136856079102,1.4044105999637395
"[23, 23, 8, 9, 23, 23, 18, 21, 10]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu']",f0f80910f9f0a8d820,207,Adam,MaxAbsoluteDeviation,1.1048527956008911,1.7885208129882812,1.4339596000500023
"[23, 23, 8, 9, 23, 23, 18, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80910f9f0a8d820a0,207,Adam,MaxAbsoluteDeviation,2.0509510040283203,0.695950448513031,1.5065085999667645
"[23, 23, 8, 9, 23, 23, 18, 21, 10, 17]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'sigmoid']",f0f80910f9f0a8d82096,207,Adam,MaxAbsoluteDeviation,2.0509510040283203,8.668557167053223,1.689897800097242
