"[8, 9, 8, 15]","['sigmoid', 'swish', 'swish', 'elu']",06180870,402,Adam,MaxAbsoluteDeviation,0.1344786137342453,0.17779576778411865,1.5704430000041611
"[8, 9, 8, 15, 16]","['sigmoid', 'swish', 'swish', 'elu', 'tanh']",0618087089,402,Adam,MaxAbsoluteDeviation,0.08669617027044296,0.08493971824645996,1.8022603999997955
