shape,activations,loss_function,normalize,optimizer,validation_split,epochs,eps,experiments,use_rand_net,function,loss,huber_loss,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation,train_time,predict_loss,predict_huber_loss,predict_log_cosh,predict_mean_absolute_error,predict_mean_absolute_percentage_error,predict_mean_squared_error,predict_mean_squared_logarithmic_error,predict_relative,predict_rae,predict_my_mae,predict_root_mean_squared_error,predict_inlier_ratio,predict_max_deviation,predict_mean_deviation,predict_all_time
"[1, 32, 16, 8, 4, 1]","['elu', 'elu', 'elu', 'elu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.2189432829618454,0.2189432829618454,0.1967371106147766,0.573301374912262,6892169.0,0.4387821555137634,0.11560040712356567,0.7933965921401978,1.0279759168624878,1.093178391456604,0.662406325340271,1.0,2.6133031845092773,0.9277505278587341,0.22347474098205566,0.22347474098205566,0.20212310552597046,0.6113578081130981,104.33335876464844,0.44694948196411133,0.10396920144557953,0.8339843153953552,0.9998364448547363,0.8811243772506714,0.6685428023338318,1.0,1.4373975992202759,1.0433335304260254,8.533742900006473,0.22337135672569275,0.22337135672569275,0.20113442838191986,0.591107189655304,114461.359375,0.44750791788101196,0.11188676953315735,0.9707513451576233,1.0355843305587769,1.096164584159851,0.6689603328704834,0.9950000047683716,9.159048080444336,1.26861572265625,1.6989228999591433
"[1, 32, 16, 8, 4, 1]","['relu', 'relu', 'relu', 'relu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.2476930469274521,0.2476930469274521,0.22153320908546448,0.6173604726791382,2521967.75,0.4954412579536438,0.17064064741134644,1.0722036361694336,1.1069774627685547,1.0297082662582397,0.7038758993148804,0.9375,1.2859266996383667,0.9481666684150696,0.23124170303344727,0.23124170303344727,0.20680582523345947,0.611457884311676,98.55078887939453,0.46282368898391724,0.14945121109485626,1.0534768104553223,1.0000001192092896,1.0368958711624146,0.6803114414215088,1.0,1.0956056118011475,0.9855079054832458,8.425854699977208,0.2465009242296219,0.2465009242296219,0.2206554263830185,0.6264383792877197,39510.77734375,0.49309536814689636,0.16648702323436737,1.1397243738174438,1.1004530191421509,1.0333373546600342,0.7022075057029724,0.9980000257492065,3.540800094604492,1.0992275476455688,1.745225999969989
"[1, 32, 16, 8, 4, 1]","['gelu', 'gelu', 'gelu', 'gelu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.21454130113124847,0.21454130113124847,0.19257448613643646,0.564060628414154,10261100.0,0.4312860667705536,0.10089002549648285,0.726596474647522,1.011406660079956,1.1417440176010132,0.6567237377166748,1.0,3.1856746673583984,0.9375499486923218,0.2252063900232315,0.2252063900232315,0.20354872941970825,0.6114566326141357,106.08602905273438,0.450412780046463,0.09350518882274628,0.775371789932251,0.9999980330467224,0.9222843050956726,0.67112797498703,1.0,1.5923118591308594,1.060860276222229,9.617217699997127,0.2208843231201172,0.2208843231201172,0.19864703714847565,0.5843349695205688,165583.75,0.44345977902412415,0.09889614582061768,1.0023661851882935,1.0230830907821655,1.1410683393478394,0.6659277677536011,0.9929999709129333,12.367980003356934,1.4056639671325684,1.8378682000329718
"[1, 32, 16, 8, 4, 1]","['selu', 'selu', 'selu', 'selu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.21161428093910217,0.21161428093910217,0.18940746784210205,0.5578081607818604,13956249.0,0.4283391535282135,0.08631682395935059,0.6750406622886658,1.0001953840255737,1.2107897996902466,0.6544762253761292,1.0,4.235286712646484,1.0084445476531982,0.23457396030426025,0.23457396030426025,0.2106006145477295,0.6113603115081787,108.71710205078125,0.4691479206085205,0.08518382906913757,0.6683725118637085,0.999840497970581,0.9966312646865845,0.6849437355995178,1.0,1.8742023706436157,1.087170958518982,8.979427999991458,0.22141064703464508,0.22141064703464508,0.19830982387065887,0.5780211687088013,230450.640625,0.4471803605556488,0.08499238640069962,1.0754367113113403,1.0111852884292603,1.2170183658599854,0.6687154769897461,0.9890000224113464,18.04538917541504,1.6715625524520874,1.7365475000115111
"[1, 32, 16, 8, 4, 1]","['exponential', 'exponential', 'exponential', 'exponential', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.2116655707359314,0.2116655707359314,0.18937674164772034,0.5576996803283691,14988415.0,0.42875897884368896,0.08553134649991989,0.6725967526435852,1.0000008344650269,1.2174694538116455,0.6547968983650208,1.0,4.194775104522705,1.0097217559814453,0.23333337903022766,0.23333337903022766,0.20957757532596588,0.6114526987075806,108.816650390625,0.4666667580604553,0.08421824872493744,0.6744964122772217,0.9999915957450867,0.9965640306472778,0.683130145072937,1.0,1.858290672302246,1.0881664752960205,8.613234299991746,0.22096142172813416,0.22096142172813416,0.1979299783706665,0.5774030685424805,239816.453125,0.44620731472969055,0.08490537106990814,1.0747627019882202,1.0100810527801514,1.215360164642334,0.6679875254631042,0.9900000095367432,17.82663345336914,1.6596224308013916,1.7750138000119478
"[1, 32, 16, 8, 4, 1]","['linear', 'linear', 'linear', 'linear', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.2180442214012146,0.2180442214012146,0.19592836499214172,0.5714417695999146,7083597.0,0.437147855758667,0.1129319965839386,0.780553936958313,1.024641513824463,1.100414514541626,0.661171555519104,1.0,2.776336193084717,0.9308981895446777,0.22417020797729492,0.22417020797729492,0.20267006754875183,0.6111627817153931,104.58126068115234,0.44834041595458984,0.10200297832489014,0.8187123537063599,0.9995175004005432,0.8853170871734619,0.6695822477340698,1.0,1.4768377542495728,1.0458126068115234,9.029386300011538,0.22284768521785736,0.22284768521785736,0.2006300687789917,0.5898931622505188,119202.140625,0.44662266969680786,0.10889387130737305,0.9761523604393005,1.0333467721939087,1.1057813167572021,0.6682983636856079,0.9940000176429749,9.91693115234375,1.3014785051345825,1.9286562000052072
"[1, 32, 16, 8, 4, 1]","['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.2116566300392151,0.2116566300392151,0.1893303096294403,0.5576992034912109,15222508.0,0.42893069982528687,0.08501800894737244,0.6714301109313965,1.0,1.2210875749588013,0.6549280285835266,1.0,4.240886688232422,1.0144593715667725,0.23402592539787292,0.23402592539787292,0.21008068323135376,0.6114579439163208,108.99359893798828,0.4680522680282593,0.08388279378414154,0.6681324243545532,1.000000238418579,1.0013178586959839,0.6841434836387634,1.0,1.8750941753387451,1.0899360179901123,8.262076499988325,0.2211243361234665,0.2211243361234665,0.19801345467567444,0.5771067142486572,244683.828125,0.4467480480670929,0.08429012447595596,1.0800977945327759,1.0095115900039673,1.220096468925476,0.6683921217918396,0.9900000095367432,18.17353630065918,1.6764118671417236,1.7525309000047855
"[1, 32, 16, 8, 4, 1]","['hard_sigmoid', 'hard_sigmoid', 'hard_sigmoid', 'hard_sigmoid', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.2513964772224426,0.2513964772224426,0.22457927465438843,0.6226247549057007,3399365.5,0.5029126405715942,0.17064064741134644,1.0973241329193115,1.1164168119430542,1.0437463521957397,0.7091633677482605,1.0,1.385404348373413,0.9510648846626282,0.2328033149242401,0.2328033149242401,0.20792123675346375,0.611457884311676,98.10240173339844,0.4662089943885803,0.14945121109485626,1.0700223445892334,1.0000001192092896,1.049086570739746,0.682794988155365,1.0,1.1251857280731201,0.9810240268707275,8.813699799997266,0.24925605952739716,0.24925605952739716,0.2228737324476242,0.6299120783805847,51705.390625,0.49869516491889954,0.16648702323436737,1.1829545497894287,1.106810212135315,1.0455284118652344,0.7061834931373596,0.9990000128746033,4.381369590759277,1.1384449005126953,1.7854194999672472
"[1, 32, 16, 8, 4, 1]","['swish', 'swish', 'swish', 'swish', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.22839191555976868,0.22839191555976868,0.20516715943813324,0.5897688865661621,3105251.5,0.45683544874191284,0.14329341053962708,0.9108271598815918,1.057503581047058,1.0273675918579102,0.6758960485458374,0.9375,1.6654094457626343,0.9314585328102112,0.22349131107330322,0.22349131107330322,0.20176127552986145,0.6114535927772522,101.88935852050781,0.44698262214660645,0.12596818804740906,0.9300861358642578,0.999993085861206,0.9461624622344971,0.6685675978660583,1.0,1.1843372583389282,1.0188937187194824,8.91399170004297,0.23031990230083466,0.23031990230083466,0.20731405913829803,0.6036863327026367,51381.4921875,0.4607302248477936,0.13917550444602966,0.9529726505279541,1.0586947202682495,1.0284618139266968,0.6787711381912231,0.9980000257492065,4.180451393127441,1.0778270959854126,1.8048219000338577
"[1, 32, 16, 8, 4, 1]","['tanh', 'tanh', 'tanh', 'tanh', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,LH_ODE_1_solution,0.21508032083511353,0.21508032083511353,0.19312684237957,0.5647574663162231,9149165.0,0.432104229927063,0.10297416150569916,0.7323867082595825,1.0126560926437378,1.1331995725631714,0.6573463678359985,1.0,3.1934683322906494,0.9360610246658325,0.22590360045433044,0.22590360045433044,0.20408886671066284,0.6113837957382202,105.83482360839844,0.4518072009086609,0.09504400193691254,0.7755226492881775,0.9998789429664612,0.9180018901824951,0.6721660494804382,1.0,1.5917563438415527,1.0583481788635254,8.222874400031287,0.2213205248117447,0.2213205248117447,0.19906067848205566,0.5853867530822754,152375.1875,0.4442608952522278,0.09986484050750732,0.9991282224655151,1.0249998569488525,1.1382864713668823,0.6665289998054504,0.9940000176429749,12.255584716796875,1.4023958444595337,1.821474299998954
