shape,activations,loss_function,normalize,optimizer,validation_split,epochs,eps,experiments,use_rand_net,function,loss,huber_loss,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation,train_time,predict_loss,predict_huber_loss,predict_log_cosh,predict_mean_absolute_error,predict_mean_absolute_percentage_error,predict_mean_squared_error,predict_mean_squared_logarithmic_error,predict_relative,predict_rae,predict_my_mae,predict_root_mean_squared_error,predict_inlier_ratio,predict_max_deviation,predict_mean_deviation,predict_all_time
"[1, 32, 16, 8, 4, 1]","['elu', 'elu', 'elu', 'elu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.10245738923549652,0.10245738923549652,0.09692053496837616,0.4078122675418854,59.81040573120117,0.20491477847099304,0.09173697233200073,0.5981040000915527,2.5152955055236816,0.7726896405220032,0.45267513394355774,1.0,0.7726896405220032,0.5981040000915527,0.10624094307422638,0.10624094307422638,0.10135328024625778,0.43254417181015015,61.98190689086914,0.21248188614845276,0.09620565176010132,0.6198190450668335,2.926793336868286,0.6263701915740967,0.4609575867652893,1.0,0.7262789607048035,0.6198190450668335,8.519061199971475,0.09395340830087662,0.09395340830087662,0.08934590965509415,0.3913847804069519,58.22830581665039,0.18790681660175323,0.08469921350479126,0.5822829008102417,2.5682148933410645,0.7364437580108643,0.43348219990730286,1.0,0.7587854862213135,0.5822829008102417,1.7910016000387259
"[1, 32, 16, 8, 4, 1]","['relu', 'relu', 'relu', 'relu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.15392526984214783,0.15392526984214783,0.14359888434410095,0.5206564664840698,79.19996643066406,0.30785053968429565,0.15338435769081116,0.7919995784759521,3.2112934589385986,0.8775612115859985,0.5548428297042847,1.0,0.8775612115859985,0.7919995784759521,0.16278301179409027,0.16278301179409027,0.15277579426765442,0.5490882396697998,80.44651794433594,0.32556602358818054,0.16340714693069458,0.8044651746749878,3.7153844833374023,0.7380198240280151,0.5705839395523071,1.0,0.8557372093200684,0.8044651746749878,8.538807599979918,0.14608101546764374,0.14608101546764374,0.13692942261695862,0.5091969966888428,78.66280364990234,0.2921620309352875,0.14708256721496582,0.7866284251213074,3.3452093601226807,0.8458720445632935,0.5405201315879822,1.0,0.8716826438903809,0.7866284847259521,1.7604171999846585
"[1, 32, 16, 8, 4, 1]","['gelu', 'gelu', 'gelu', 'gelu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.1634272187948227,0.1634272187948227,0.15205910801887512,0.5385832190513611,82.24124145507812,0.3268544375896454,0.16570664942264557,0.822412371635437,3.321861505508423,0.8955557346343994,0.5717118382453918,1.0,0.8955557346343994,0.822412371635437,0.17293089628219604,0.17293089628219604,0.16182315349578857,0.567259669303894,83.29960632324219,0.3458617925643921,0.17649362981319427,0.8329960107803345,3.8383407592773438,0.7562294006347656,0.5881001353263855,1.0,0.8768512606620789,0.8329960107803345,9.35906079999404,0.15550117194652557,0.15550117194652557,0.14536923170089722,0.5273593068122864,81.77359008789062,0.31100234389305115,0.15932197868824005,0.8177365660667419,3.464953899383545,0.864098072052002,0.557675838470459,1.0,0.8904836177825928,0.8177365660667419,1.8772793999523856
"[1, 32, 16, 8, 4, 1]","['selu', 'selu', 'selu', 'selu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.12014232575893402,0.12014232575893402,0.11292138695716858,0.44644999504089355,66.0796890258789,0.24028465151786804,0.11170999705791473,0.6607969403266907,2.7536044120788574,0.8215868473052979,0.4901883900165558,1.0,0.8215868473052979,0.6607968807220459,0.12186431139707565,0.12186431139707565,0.1156163364648819,0.465503990650177,66.96772766113281,0.2437286227941513,0.1136622205376625,0.6696772575378418,3.1498148441314697,0.6653369665145874,0.49368879199028015,1.0,0.7714610695838928,0.6696772575378418,8.49532350001391,0.10791728645563126,0.10791728645563126,0.10207518190145493,0.4228733479976654,63.33271789550781,0.2158345729112625,0.1003207340836525,0.6333280801773071,2.775475025177002,0.7783334255218506,0.4645799994468689,1.0,0.8019745349884033,0.6333280801773071,1.7738596000126563
"[1, 32, 16, 8, 4, 1]","['exponential', 'exponential', 'exponential', 'exponential', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.01971183717250824,0.01971183717250824,0.019462769851088524,0.16798239946365356,28.36580467224121,0.03942367434501648,0.014235549606382847,0.28365805745124817,1.0360780954360962,0.3676142692565918,0.19855396449565887,0.875,0.6879836320877075,0.2867376506328583,0.013094078749418259,0.013094078749418259,0.013017773628234863,0.15313440561294556,23.798900604248047,0.026188157498836517,0.009409879334270954,0.23798899352550507,1.0361779928207397,0.21390175819396973,0.16182754933834076,1.0,0.4000226855278015,0.23798900842666626,8.542363399988972,0.017974359914660454,0.017974359914660454,0.017785169184207916,0.16477219760417938,29.194021224975586,0.03594871982932091,0.013402814976871014,0.2919401228427887,1.0745117664337158,0.32792359590530396,0.18960148096084595,0.902999997138977,0.7521039843559265,0.2943550646305084,1.7753363000229
"[1, 32, 16, 8, 4, 1]","['linear', 'linear', 'linear', 'linear', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.18955965340137482,0.18955965340137482,0.17497603595256805,0.5837790369987488,89.71669006347656,0.37911930680274963,0.20096738636493683,0.897166907787323,3.600619316101074,0.9472995400428772,0.6157266497612,1.0,0.9472995400428772,0.897166907787323,0.19775065779685974,0.19775065779685974,0.18364807963371277,0.6085140705108643,89.643310546875,0.3955013155937195,0.2097216546535492,0.8964331150054932,4.117486953735352,0.8016579151153564,0.6288889646530151,1.0,0.9295258522033691,0.8964331150054932,8.754041899985168,0.1782633662223816,0.1782633662223816,0.16545800864696503,0.5674822330474854,88.4367904663086,0.3565267324447632,0.1899629533290863,0.8843678832054138,3.729261636734009,0.91131991147995,0.5970985889434814,1.0,0.9391805529594421,0.8843678832054138,1.767010300012771
"[1, 32, 16, 8, 4, 1]","['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.0866757333278656,0.0866757333278656,0.08246326446533203,0.36959588527679443,53.558284759521484,0.1733514666557312,0.07477739453315735,0.5355828404426575,2.279585361480713,0.7264301776885986,0.4163549840450287,1.0,0.7264301776885986,0.5355828404426575,0.09056836366653442,0.09056836366653442,0.08687945455312729,0.39633652567863464,56.454429626464844,0.18113672733306885,0.07942967116832733,0.5645443201065063,2.681795835494995,0.585216224193573,0.425601601600647,1.0,0.678560733795166,0.5645443201065063,8.461265799996909,0.07996230572462082,0.07996230572462082,0.07644250243902206,0.3564605116844177,52.49029541015625,0.15992461144924164,0.06969666481018066,0.5249026417732239,2.3382339477539062,0.6930468082427979,0.3999057412147522,1.0,0.7140403985977173,0.5249026417732239,1.7790182000026107
"[1, 32, 16, 8, 4, 1]","['hard_sigmoid', 'hard_sigmoid', 'hard_sigmoid', 'hard_sigmoid', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.14457301795482635,0.14457301795482635,0.13523009419441223,0.5023910999298096,76.10162353515625,0.2891460359096527,0.14154917001724243,0.7610162496566772,3.0986366271972656,0.8592205047607422,0.5377230048179626,1.0,0.8592205047607422,0.7610162496566772,0.15209046006202698,0.15209046006202698,0.14318810403347015,0.5292708873748779,77.33547973632812,0.30418092012405396,0.1499621868133545,0.7733547687530518,3.5812909603118896,0.7181475758552551,0.5515260100364685,1.0,0.8326952457427979,0.7733547687530518,9.026064899982885,0.1361837238073349,0.1361837238073349,0.12801574170589447,0.48939573764801025,75.27236938476562,0.2723674476146698,0.13454769551753998,0.7527231574058533,3.2146663665771484,0.8259775638580322,0.5218883752822876,1.0,0.8511613011360168,0.7527231574058533,1.8703666999936104
"[1, 32, 16, 8, 4, 1]","['swish', 'swish', 'swish', 'swish', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.23108670115470886,0.23108670115470886,0.21110068261623383,0.6521681547164917,101.51384735107422,0.4621790051460266,0.25326746702194214,1.0151385068893433,4.022428035736084,1.009455680847168,0.6798374652862549,1.0,1.0220898389816284,1.0151385068893433,0.24384070932865143,0.24384070932865143,0.22367849946022034,0.6808449029922485,101.134765625,0.48768141865730286,0.2694413661956787,1.0113476514816284,4.606910705566406,0.8700132966041565,0.6983419060707092,1.0,1.0146598815917969,1.0113476514816284,8.75797540001804,0.22185522317886353,0.22185522317886353,0.20363247394561768,0.6408911943435669,101.2201156616211,0.443710595369339,0.24705888330936432,1.0122010707855225,4.213449954986572,0.977967381477356,0.6661160588264465,1.0,1.0175882577896118,1.0122010707855225,1.8351481000427157
"[1, 32, 16, 8, 4, 1]","['tanh', 'tanh', 'tanh', 'tanh', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LH_ODE_2_table,0.1670418530702591,0.1670418530702591,0.1551584154367447,0.5440058708190918,82.98861694335938,0.3340837061405182,0.17032690346240997,0.8298860788345337,3.3553073406219482,0.9068782329559326,0.5779997706413269,1.0,0.9068782329559326,0.8298860788345337,0.1738351583480835,0.1738351583480835,0.1625543236732483,0.5679948329925537,83.29790496826172,0.347670316696167,0.1775754988193512,0.8329790830612183,3.8433151245117188,0.7605873942375183,0.5896357297897339,1.0,0.8819043636322021,0.8329790830612183,8.833817400038242,0.15607337653636932,0.15607337653636932,0.14578017592430115,0.527153730392456,81.5574722290039,0.31214675307273865,0.15993647277355194,0.815575122833252,3.4633991718292236,0.8700916171073914,0.5587009787559509,1.0,0.896653413772583,0.815575122833252,1.743201500037685
