shape,activations,loss_function,normalize,optimizer,validation_split,epochs,eps,experiments,use_rand_net,function,loss,huber_loss,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation,train_time,predict_loss,predict_huber_loss,predict_log_cosh,predict_mean_absolute_error,predict_mean_absolute_percentage_error,predict_mean_squared_error,predict_mean_squared_logarithmic_error,predict_relative,predict_rae,predict_my_mae,predict_root_mean_squared_error,predict_inlier_ratio,predict_max_deviation,predict_mean_deviation,predict_all_time
"[1, 32, 16, 8, 4, 1]","['elu', 'elu', 'elu', 'elu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.694708824157715,5.694708824157715,5.5023908615112305,6.194708824157715,98.25071716308594,60.76055145263672,3.352141857147217,0.9825071692466736,1.8292595148086548,20.022817611694336,7.794905662536621,1.0,0.996160089969635,0.9825071692466736,5.299723148345947,5.299723148345947,5.106741905212402,5.799723148345947,98.39523315429688,39.971954345703125,3.3199877738952637,0.9839524030685425,2.6862659454345703,10.118855476379395,6.322337627410889,1.0,0.9920446872711182,0.9839524030685425,10.257812600000761,5.093677997589111,5.093583583831787,4.901200294494629,5.593585014343262,98.1520004272461,43.66160202026367,3.128974437713623,0.9815194606781006,2.2891738414764404,16.167316436767578,6.607935905456543,1.0,0.9948614835739136,0.9815194606781006,1.7274142999667674
"[1, 32, 16, 8, 4, 1]","['relu', 'relu', 'relu', 'relu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.772143840789795,5.772143840789795,5.579705238342285,6.272143840789795,99.96412658691406,61.71873092651367,3.619495391845703,0.9996412396430969,1.8521255254745483,20.09872055053711,7.85612678527832,1.0,0.9999363422393799,0.9996412396430969,5.378399848937988,5.378399848937988,5.185394763946533,5.878399848937988,99.93038177490234,40.88800048828125,3.596123218536377,0.9993038177490234,2.7227067947387695,10.196623802185059,6.394372463226318,1.0,0.9996690154075623,0.9993038177490234,9.481682700046804,5.1727471351623535,5.172652244567871,4.980157375335693,5.6726531982421875,99.9177474975586,44.54684829711914,3.3948705196380615,0.999177873134613,2.322310447692871,16.244787216186523,6.674584865570068,1.0,0.9997875094413757,0.999177873134613,1.8609004000318237
"[1, 32, 16, 8, 4, 1]","['gelu', 'gelu', 'gelu', 'gelu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.7321977615356445,5.7321977615356445,5.539818286895752,6.2321977615356445,99.0859146118164,61.21813201904297,3.4771745204925537,0.9908590316772461,1.8403302431106567,20.05854606628418,7.824201583862305,1.0,0.9979376196861267,0.9908590316772461,5.339200973510742,5.339200973510742,5.146206855773926,5.839200973510742,99.16767120361328,40.428260803222656,3.454296827316284,0.9916767477989197,2.7045509815216064,10.1572847366333,6.3583221435546875,1.0,0.9958122372627258,0.9916766881942749,16.04655140003888,5.133618354797363,5.133523464202881,4.9410810470581055,5.633522033691406,99.0492172241211,44.10357666015625,3.2588720321655273,0.9904917478561401,2.3059160709381104,16.205421447753906,6.641294956207275,1.0,0.9972851872444153,0.9904917478561401,1.7670247000060044
"[1, 32, 16, 8, 4, 1]","['selu', 'selu', 'selu', 'selu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.44281005859375,5.44281005859375,5.251059532165527,5.94281005859375,92.62059020996094,57.77532958984375,2.6626720428466797,0.9262058138847351,1.7548753023147583,19.786401748657227,7.601008415222168,1.0,0.9843980669975281,0.9262058138847351,5.043283462524414,5.043283462524414,4.8504157066345215,5.543283462524414,93.37057495117188,37.08980941772461,2.6048946380615234,0.933705747127533,2.567490577697754,9.871219635009766,6.090140342712402,1.0,0.9677666425704956,0.933705747127533,9.6754224000033,4.833613395690918,4.833519458770752,4.6416850090026855,5.33351993560791,92.29561614990234,40.873165130615234,2.4400906562805176,0.9229568839073181,2.1801369190216064,15.922608375549316,6.393460273742676,1.0,0.9792920351028442,0.9229568839073181,1.666897700051777
"[1, 32, 16, 8, 4, 1]","['exponential', 'exponential', 'exponential', 'exponential', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,2.711456298828125,2.711456298828125,2.562284231185913,3.1845431327819824,48.48622512817383,24.07305335998535,0.2577989101409912,0.48486217856407166,0.9403761625289917,14.945209503173828,4.906429767608643,0.9285714030265808,0.7882752418518066,0.48646634817123413,1.4230364561080933,1.4230364561080933,1.3388290405273438,1.8528425693511963,26.341312408447266,7.017925262451172,0.1093195453286171,0.2634131610393524,0.858183741569519,5.072803020477295,2.649136781692505,1.0,0.4973336458206177,0.26341313123703003,9.24823780002771,2.01751708984375,2.0173158645629883,1.8838320970535278,2.4820358753204346,42.78153610229492,13.04113483428955,0.18231254816055298,0.4278154671192169,0.9921097755432129,11.1404447555542,3.6115708351135254,0.9466545581817627,0.7748092412948608,0.42916396260261536,1.665107499982696
"[1, 32, 16, 8, 4, 1]","['linear', 'linear', 'linear', 'linear', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.556784152984619,5.556784152984619,5.3647565841674805,6.056784152984619,95.1025619506836,59.164833068847656,2.9518001079559326,0.9510257840156555,1.7885310649871826,19.90460777282715,7.691867828369141,1.0,0.990278959274292,0.9510257840156555,5.159433364868164,5.159433364868164,4.966508388519287,5.659433364868164,95.62237548828125,38.39899826049805,2.9013020992279053,0.956223726272583,2.6212878227233887,9.989965438842773,6.19669246673584,1.0,0.9794083833694458,0.956223726272583,8.957126999972388,4.9479780197143555,4.947884559631348,4.75579309463501,5.4478840827941895,94.8095703125,42.12522888183594,2.718660831451416,0.9480956792831421,2.228031635284424,16.041845321655273,6.490641117095947,1.0,0.9868714213371277,0.9480956792831421,1.6014909000368789
"[1, 32, 16, 8, 4, 1]","['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.7052483558654785,5.7052483558654785,5.512911319732666,6.2052483558654785,98.49279022216797,60.882720947265625,3.3859200477600098,0.9849278330802917,1.8323719501495361,20.03154945373535,7.802738189697266,1.0,0.9965944886207581,0.9849278330802917,5.310392379760742,5.310392379760742,5.117408275604248,5.810392379760742,98.60686492919922,40.092567443847656,3.355238676071167,0.986068606376648,2.6912076473236084,10.128448486328125,6.331869125366211,1.0,0.992985188961029,0.9860686659812927,8.951594800048042,5.104823589324951,5.104729175567627,4.912325382232666,5.604729652404785,98.40918731689453,43.779781341552734,3.1638600826263428,0.9840924143791199,2.293853998184204,16.17657470703125,6.616872310638428,1.0,0.9954516291618347,0.9840924143791199,1.6744980999501422
"[1, 32, 16, 8, 4, 1]","['hard_sigmoid', 'hard_sigmoid', 'hard_sigmoid', 'hard_sigmoid', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.642081260681152,5.642081260681152,5.449852466583252,6.142081260681152,97.10193634033203,60.1027717590332,3.185567617416382,0.971019446849823,1.8137191534042358,19.968379974365234,7.752597808837891,1.0,0.993451714515686,0.971019446849823,5.247303009033203,5.247303009033203,5.05433988571167,5.747303009033203,97.37849426269531,39.36339569091797,3.1521520614624023,0.9737849235534668,2.6619865894317627,10.06535816192627,6.2740254402160645,1.0,0.9867998361587524,0.9737849235534668,9.214944799954537,5.041730880737305,5.0416364669799805,4.849335670471191,5.541636943817139,97.00653839111328,43.076568603515625,2.96919322013855,0.9700657725334167,2.267418146133423,16.11347198486328,6.563518524169922,1.0,0.9914406538009644,0.9700657725334167,1.6734844000311568
"[1, 32, 16, 8, 4, 1]","['swish', 'swish', 'swish', 'swish', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.663557529449463,5.663557529449463,5.471291542053223,6.163557529449463,97.57115936279297,60.37012481689453,3.2519965171813965,0.9757115244865417,1.8200609683990479,19.990503311157227,7.769821643829346,1.0,0.9945523738861084,0.9757115244865417,5.269951343536377,5.269951343536377,5.076980113983154,5.769950866699219,97.81806945800781,39.625396728515625,3.2231154441833496,0.9781807661056519,2.672476291656494,10.088387489318848,6.294870853424072,1.0,0.9890576004981995,0.9781807661056519,9.201821900031064,5.064201354980469,5.0641069412231445,4.871766567230225,5.564107418060303,97.50253295898438,43.3284797668457,3.036781072616577,0.9750250577926636,2.2768280506134033,16.13662338256836,6.582680702209473,1.0,0.9929120540618896,0.9750250577926636,1.6728758999961428
"[1, 32, 16, 8, 4, 1]","['tanh', 'tanh', 'tanh', 'tanh', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,NLF_ODE_1_solution,5.685145854949951,5.685145854949951,5.492846965789795,6.185145854949951,98.0252914428711,60.65481948852539,3.3224804401397705,0.9802530407905579,1.8264355659484863,20.01593780517578,7.788120269775391,1.0,0.9958177804946899,0.9802530407905579,5.289216041564941,5.289216041564941,5.096238136291504,5.789216041564941,98.1849365234375,39.85498046875,3.2859861850738525,0.9818493127822876,2.6813995838165283,10.109930038452148,6.313080310821533,1.0,0.9911696314811707,0.9818493127822876,9.10280849999981,5.082472801208496,5.082378387451172,4.890018463134766,5.582379341125488,97.88907623291016,43.546146392822266,3.094843626022339,0.978891134262085,2.2844672203063965,16.158876419067383,6.599194049835205,1.0,0.9943243265151978,0.978891134262085,1.6101675999816507
