shape,activations,loss_function,normalize,optimizer,validation_split,epochs,eps,experiments,use_rand_net,function,loss,huber_loss,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation,train_time,predict_loss,predict_huber_loss,predict_log_cosh,predict_mean_absolute_error,predict_mean_absolute_percentage_error,predict_mean_squared_error,predict_mean_squared_logarithmic_error,predict_relative,predict_rae,predict_my_mae,predict_root_mean_squared_error,predict_inlier_ratio,predict_max_deviation,predict_mean_deviation,predict_all_time
"[1, 32, 16, 8, 4, 1]","['softplus', 'softplus', 'softplus', 'softplus', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.03329150378704071,0.03329150378704071,0.030541330575942993,0.16584672033786774,1811765.0,0.06658300757408142,0.0346546471118927,7052.8232421875,0.9884802103042603,0.8853104710578918,0.2580368220806122,1.0,177038.09375,18117.6484375,0.006472093518823385,0.006472093518823385,0.00645807757973671,0.11367170512676239,1159016.25,0.01294418703764677,0.01155504398047924,11590.1640625,27.3592472076416,0.11645746976137161,0.11377252638339996,1.0,40125.640625,11590.162109375,7.690101700020023,0.015876444056630135,0.015876444056630135,0.01520917471498251,0.1346014142036438,2518917.0,0.03175288811326027,0.020253688097000122,7817.69921875,1.887081265449524,0.5798911452293396,0.17819340527057648,0.9929999709129333,253371.59375,25189.171875,1.5246509999851696
"[1, 32, 16, 8, 4, 1]","['softsign', 'softsign', 'softsign', 'softsign', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.03315526992082596,0.03315526992082596,0.030438736081123352,0.1664464920759201,1814504.5,0.06631053984165192,0.03452550992369652,7073.5029296875,0.9920549988746643,0.8824407458305359,0.2575083374977112,1.0,177145.546875,18145.04296875,0.006468126550316811,0.006468126550316811,0.006454158574342728,0.11366124451160431,1152029.0,0.012936253100633621,0.011548003181815147,11520.2900390625,27.35672950744629,0.11632899940013885,0.11373765021562576,1.0,39856.71875,11520.2890625,6.925209000008181,0.0158031415194273,0.0158031415194273,0.015142999589443207,0.1344887763261795,2495603.75,0.0316062830388546,0.020158100873231888,7764.0615234375,1.8866630792617798,0.5780903100967407,0.17778156697750092,0.9940000176429749,250675.859375,24956.0390625,1.4003957999520935
"[1, 4, 8, 16, 32, 1]","['elu', 'elu', 'elu', 'elu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.0336124524474144,0.0336124524474144,0.031201276928186417,0.184843048453331,2287331.0,0.0672249048948288,0.036246851086616516,8907.9609375,1.1017022132873535,0.8541252613067627,0.25927767157554626,1.0,223446.421875,22873.30859375,0.010257871821522713,0.010257871821522713,0.010222848504781723,0.1431610882282257,1449862.375,0.020515743643045425,0.017832007259130478,14498.623046875,34.45694351196289,0.1458694338798523,0.14323318004608154,1.0,50184.08203125,14498.623046875,6.908625400043093,0.017740523442626,0.017740523442626,0.017161384224891663,0.15604355931282043,3147973.75,0.035481046885252,0.023770947009325027,9777.048828125,2.25732684135437,0.5529665946960449,0.18836413323879242,0.9929999709129333,316515.46875,31479.712890625,1.4301178000168875
"[1, 4, 8, 16, 32, 1]","['relu', 'relu', 'relu', 'relu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.033303555101156235,0.033303555101156235,0.03068513423204422,0.1729399561882019,1989372.25,0.06660711020231247,0.03508362919092178,7745.583984375,1.0307573080062866,0.873700737953186,0.2580835223197937,1.0,194371.0625,19893.720703125,0.0078121633268892765,0.0078121633268892765,0.007791802287101746,0.12490881979465485,1269927.25,0.015624326653778553,0.013805510476231575,12699.2734375,30.06386947631836,0.12764288485050201,0.12499730288982391,1.0,43961.640625,12699.2734375,7.078060299973004,0.016484523192048073,0.016484523192048073,0.015853751450777054,0.1426645666360855,2758902.0,0.032969046384096146,0.021444005891680717,8564.95703125,2.0270564556121826,0.5696679353713989,0.1815738081932068,0.9929999709129333,277465.375,27589.0078125,1.8219172000535764
"[1, 4, 8, 16, 32, 1]","['gelu', 'gelu', 'gelu', 'gelu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.033320844173431396,0.033320844173431396,0.03070957586169243,0.17344410717487335,2003162.875,0.06664168834686279,0.03513512387871742,7798.47998046875,1.0337622165679932,0.8730480670928955,0.25815051794052124,1.0,195731.25,20031.62890625,0.007749662268906832,0.007749662268906832,0.0077295973896980286,0.12440544366836548,1265479.75,0.015499324537813663,0.013701315969228745,12654.798828125,29.94271469116211,0.12716083228588104,0.12449628114700317,1.0,43809.80859375,12654.7978515625,8.113924200006295,0.016459649428725243,0.016459649428725243,0.015826817601919174,0.1423068344593048,2749854.0,0.032919298857450485,0.021393058821558952,8535.4599609375,2.0207579135894775,0.5702624917030334,0.18143676221370697,0.9929999709129333,276581.6875,27498.552734375,1.4789576000184752
"[1, 4, 8, 16, 32, 1]","['selu', 'selu', 'selu', 'selu', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.03329052776098251,0.03329052776098251,0.03048371896147728,0.16256067156791687,1725753.25,0.06658105552196503,0.03447763994336128,6720.56201171875,0.9688946604728699,0.8901410698890686,0.25803303718566895,0.9375,168592.421875,17257.533203125,0.005545509979128838,0.005545509979128838,0.005535222589969635,0.10521142929792404,1073222.625,0.011091019958257675,0.009977965615689754,10732.2265625,25.322973251342773,0.1079346314072609,0.10531391203403473,1.0,37149.2578125,10732.2265625,6.955383399967104,0.01547694206237793,0.01547694206237793,0.014782363548874855,0.12858593463897705,2330358.25,0.03095388412475586,0.019450707361102104,7237.3486328125,1.7825417518615723,0.5869781970977783,0.17593716084957123,0.9929999709129333,234313.78125,23303.587890625,1.4112545000389218
"[1, 4, 8, 16, 32, 1]","['exponential', 'exponential', 'exponential', 'exponential', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.033337727189064026,0.033337727189064026,0.03074314258992672,0.17440864443778992,2027767.5,0.06667545437812805,0.03521548956632614,7894.08203125,1.03951096534729,0.8715293407440186,0.25821590423583984,1.0,198138.34375,20277.673828125,0.007676432374864817,0.007676432374864817,0.007656741887331009,0.12381497770547867,1259730.875,0.015352864749729633,0.01357912179082632,12597.3095703125,29.800596237182617,0.12657438218593597,0.1239066794514656,1.0,43611.3203125,12597.3095703125,7.30817879998358,0.0164254829287529,0.0164254829287529,0.015790745615959167,0.14188072085380554,2737529.0,0.0328509658575058,0.021327096968889236,8496.8134765625,2.0133681297302246,0.5708166360855103,0.18124835193157196,0.9940000176429749,275349.15625,27375.287109375,1.342812100017909
"[1, 4, 8, 16, 32, 1]","['linear', 'linear', 'linear', 'linear', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.03327357769012451,0.03327357769012451,0.030585523694753647,0.16908101737499237,1892228.25,0.06654715538024902,0.034816425293684006,7367.11328125,1.007757306098938,0.8799114227294922,0.25796735286712646,1.0,184883.609375,18922.28515625,0.0066724857315421104,0.0066724857315421104,0.006657607853412628,0.11542404443025589,1175701.375,0.013344971463084221,0.0118937436491251,11757.013671875,27.7810115814209,0.11816424876451492,0.11552044004201889,1.0,40700.35546875,11757.013671875,8.013637199997902,0.015955904498696327,0.015955904498696327,0.015295258723199368,0.13583913445472717,2554323.25,0.031911808997392654,0.020417669788002968,7929.55615234375,1.9087849855422974,0.5781205296516418,0.1786387711763382,0.9929999709129333,256896.40625,25543.224609375,2.3101318000117317
"[1, 4, 8, 16, 32, 1]","['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.03329303488135338,0.03329303488135338,0.030544349923729897,0.16594482958316803,1814405.5,0.06658606976270676,0.034661874175071716,7062.97509765625,0.9890649318695068,0.8851819634437561,0.25804275274276733,1.0,177298.171875,18144.0546875,0.0063506243750452995,0.0063506243750452995,0.0063371192663908005,0.11259765923023224,1148423.375,0.012701248750090599,0.011349334381520748,11484.2333984375,27.100738525390625,0.1153942123055458,0.11269981414079666,1.0,39759.296875,11484.2333984375,7.222300599969458,0.01582518219947815,0.01582518219947815,0.015154235996305943,0.1338384449481964,2496004.0,0.0316503643989563,0.020150210708379745,7746.3369140625,1.8737741708755493,0.5808739066123962,0.17790549993515015,0.9929999709129333,251071.203125,24960.025390625,1.4796880000503734
"[1, 4, 8, 16, 32, 1]","['hard_sigmoid', 'hard_sigmoid', 'hard_sigmoid', 'hard_sigmoid', 'linear']",Huber,False,Adam,0.2,50,0.001,True,False,ST_LF_ODE_1_solution,0.0332927405834198,0.0332927405834198,0.030545251443982124,0.16600888967514038,1816025.25,0.0665854811668396,0.0346650555729866,7069.28125,0.989446759223938,0.8850795030593872,0.2580416202545166,1.0,177456.46875,18160.255859375,0.00641449261456728,0.00641449261456728,0.006400734186172485,0.11316345632076263,1154054.5,0.01282898522913456,0.011457534506917,11540.544921875,27.236919403076172,0.11595999449491501,0.11326511204242706,1.0,39954.23828125,11540.544921875,7.2582746999687515,0.015852633863687515,0.015852633863687515,0.015183573588728905,0.13424113392829895,2508240.25,0.03170526772737503,0.020205259323120117,7784.3173828125,1.8807857036590576,0.5803716778755188,0.17805972695350647,0.9940000176429749,252302.28125,25082.416015625,1.3932389999972656
